85453.07029,446219.8945
85453.07532,446219.8955
85453.07842,446219.8866
85446.24493,446219.9974
85446.25417,446219.9851
85446.26694,446219.9849
85446.26353,446219.9816
85439.53511,446220.0921
85439.54475,446220.0686
85439.54463,446220.0898
85439.54876,446220.0708
85433.81865,446220.164
85433.81594,446220.1518
85433.82727,446220.1517
85433.81967,446220.1629
85433.82099,446220.154
85424.44914,446220.3003
85424.45469,446220.3047
85424.45108,446220.2969
85424.45506,446220.3013
85424.45763,446220.2935
85414.67845,446220.431
85414.6765,446220.4344
85414.67674,446220.4266
85414.67958,446220.4232
85414.67134,446220.4333
85414.66929,446220.4345
85410.93982,446220.481
85410.93959,446220.4743
85410.93148,446220.4833
85410.95136,446220.4908
85410.94584,446220.4842
85404.33889,446220.5875
85404.33864,446220.5942
85404.34639,446220.583
85404.33945,446220.5831
85404.33651,446220.5842
85390.0416,446220.7726
85390.03648,446220.7648
85390.03874,446220.7548
85390.0452,446220.7647
85390.03674,446220.7593
85377.86735,446220.9325
85377.86063,446220.9281
85377.85867,446220.9303
85377.87019,446220.9291
85377.87019,446220.9291
85377.89026,446220.9299
85377.87276,446220.9413
85377.86649,446220.9247
85377.86649,446220.9247
85377.86412,446220.9225
85377.86412,446220.9225
85377.86632,446220.9369
85377.8681,446220.9369
85377.86189,446220.9448
85377.85992,446220.9415
85377.86466,446220.9414
85377.86876,446220.9347
