$GPGGA,120817,5200.001412,N,422.444536,E,1,19,0.7,47.6,M,,M,,*44
$GPGGA,120818,5200.001124,N,422.444347,E,1,18,0.7,47.7,M,,M,,*4B
$GPGGA,120819,5200.000864,N,422.443981,E,1,17,0.8,47.7,M,,M,,*41
$GPGGA,120820,5200.000864,N,422.443981,E,1,18,0.8,47.7,M,,M,,*44
$GPGGA,120821,5200.000864,N,422.443981,E,1,19,0.7,47.7,M,,M,,*4B
$GPGGA,120822,5200.000864,N,422.443981,E,1,22,0.7,47.7,M,,M,,*40
$GPGGA,120823,5200.000864,N,422.443981,E,1,20,0.7,47.7,M,,M,,*43
$GPGGA,120915,5200.001921,N,422.437384,E,1,18,0.7,45.9,M,,M,,*4D
$GPGGA,120916,5200.001921,N,422.437384,E,1,20,0.7,45.9,M,,M,,*45
$GPGGA,120917,5200.001921,N,422.437384,E,1,17,0.8,45.9,M,,M,,*4F
$GPGGA,120918,5200.001921,N,422.437384,E,1,20,0.7,45.9,M,,M,,*4B
$GPGGA,120919,5200.001921,N,422.437384,E,1,19,0.8,45.9,M,,M,,*4F
$GPGGA,120920,5200.001921,N,422.437384,E,1,20,0.7,45.9,M,,M,,*40
$GPGGA,120921,5200.001921,N,422.437384,E,1,15,0.9,45.9,M,,M,,*49
$GPGGA,120922,5200.001921,N,422.437384,E,1,18,0.7,45.9,M,,M,,*49
$GPGGA,120923,5200.001921,N,422.437384,E,1,16,0.8,45.9,M,,M,,*49
$GPGGA,120924,5200.001921,N,422.437384,E,1,18,0.8,45.9,M,,M,,*40
$GPGGA,120925,5200.001921,N,422.437384,E,1,17,0.8,45.9,M,,M,,*4E
$GPGGA,120926,5200.001921,N,422.437384,E,1,16,0.8,45.9,M,,M,,*4C
$GPGGA,120927,5200.001921,N,422.437384,E,1,16,0.8,45.9,M,,M,,*4D
$GPGGA,120928,5200.001921,N,422.437384,E,1,18,0.8,45.9,M,,M,,*4C
$GPGGA,120929,5200.001921,N,422.437384,E,1,16,1,45.9,M,,M,,*4A
$GPGGA,120930,5200.001921,N,422.437384,E,1,19,0.8,45.9,M,,M,,*44
$GPGGA,120931,5200.001921,N,422.437384,E,1,18,0.8,45.9,M,,M,,*44
$GPGGA,120932,5200.001921,N,422.437384,E,1,20,0.7,45.9,M,,M,,*43
$GPGGA,120933,5200.001921,N,422.437384,E,1,17,0.8,45.9,M,,M,,*49
$GPGGA,120934,5200.001921,N,422.437384,E,1,20,0.7,45.9,M,,M,,*45
$GPGGA,120935,5200.001921,N,422.437384,E,1,18,0.8,45.9,M,,M,,*40
$GPGGA,120936,5200.001921,N,422.437384,E,1,16,0.9,45.9,M,,M,,*4C
$GPGGA,120937,5200.001927,N,422.437259,E,1,18,0.9,46,M,,M,,*4E
$GPGGA,120938,5200.001927,N,422.437259,E,1,19,0.7,46,M,,M,,*4E
$GPGGA,120939,5200.001927,N,422.437259,E,1,18,0.8,46,M,,M,,*41
$GPGGA,120940,5200.001927,N,422.437259,E,1,20,0.9,46,M,,M,,*45
$GPGGA,120941,5200.001927,N,422.437259,E,1,20,0.7,46,M,,M,,*4A
$GPGGA,120942,5200.001927,N,422.437259,E,1,16,1,46,M,,M,,*4A
$GPGGA,120943,5200.001927,N,422.437259,E,1,16,0.9,46,M,,M,,*43
$GPGGA,120944,5200.001927,N,422.437259,E,1,19,0.8,46,M,,M,,*4A
$GPGGA,120945,5200.001927,N,422.437259,E,1,16,0.9,46,M,,M,,*45
$GPGGA,121100,5200.002543,N,422.424515,E,1,16,1.1,50.9,M,,M,,*4A
$GPGGA,121101,5200.002523,N,422.424362,E,1,18,0.9,50.1,M,,M,,*44
$GPGGA,121102,5200.002523,N,422.424362,E,1,17,1.1,50.1,M,,M,,*41
$GPGGA,121103,5200.002586,N,422.42448,E,1,18,0.8,49.4,M,,M,,*4E
$GPGGA,121104,5200.002586,N,422.42448,E,1,21,0.7,49.4,M,,M,,*4C
$GPGGA,121105,5200.002586,N,422.42448,E,1,21,0.7,49.4,M,,M,,*4D
$GPGGA,121106,5200.002586,N,422.42448,E,1,18,0.9,49.4,M,,M,,*4A
$GPGGA,121107,5200.002586,N,422.42448,E,1,16,0.9,49.4,M,,M,,*45
$GPGGA,121108,5200.002586,N,422.42448,E,1,17,0.9,49.4,M,,M,,*4B
$GPGGA,121109,5200.002586,N,422.42448,E,1,16,0.9,49.4,M,,M,,*4B
$GPGGA,121110,5200.002586,N,422.42448,E,1,18,0.9,49.4,M,,M,,*4D
$GPGGA,121111,5200.002586,N,422.42448,E,1,19,0.9,49.4,M,,M,,*4D
$GPGGA,121112,5200.002586,N,422.42448,E,1,19,0.9,49.4,M,,M,,*4E
$GPGGA,121113,5200.002586,N,422.42448,E,1,17,0.9,49.4,M,,M,,*41
$GPGGA,121114,5200.002586,N,422.42448,E,1,17,0.9,49.4,M,,M,,*46
$GPGGA,121115,5200.002586,N,422.42448,E,1,15,1.2,49.4,M,,M,,*4F
$GPGGA,121116,5200.002586,N,422.42448,E,1,15,1.2,49.4,M,,M,,*4C
$GPGGA,121117,5200.002586,N,422.42448,E,1,20,0.8,49.4,M,,M,,*40
$GPGGA,121118,5200.002586,N,422.42448,E,1,18,0.9,49.4,M,,M,,*45
$GPGGA,121119,5200.002586,N,422.42448,E,1,18,0.8,49.4,M,,M,,*45
$GPGGA,121120,5200.002586,N,422.42448,E,1,20,0.7,49.4,M,,M,,*4B
$GPGGA,121121,5200.002586,N,422.42448,E,1,21,0.7,49.4,M,,M,,*4B
$GPGGA,121122,5200.002586,N,422.42448,E,1,19,0.7,49.4,M,,M,,*43
$GPGGA,121123,5200.002586,N,422.42448,E,1,19,0.8,49.4,M,,M,,*4D
$GPGGA,121124,5200.002586,N,422.42448,E,1,18,0.8,49.4,M,,M,,*4B
$GPGGA,121125,5200.002586,N,422.42448,E,1,16,0.8,49.4,M,,M,,*44
$GPGGA,121126,5200.002586,N,422.42448,E,1,17,0.8,49.4,M,,M,,*46
$GPGGA,121127,5200.002665,N,422.424698,E,1,15,0.8,49,M,,M,,*44
$GPGGA,121128,5200.002665,N,422.424698,E,1,16,0.9,49,M,,M,,*49
$GPGGA,121129,5200.002665,N,422.424698,E,1,18,0.8,49,M,,M,,*47
$GPGGA,121130,5200.002665,N,422.424698,E,1,18,0.8,49,M,,M,,*4F
$GPGGA,121131,5200.002665,N,422.424698,E,1,19,0.8,49,M,,M,,*4F
$GPGGA,121132,5200.002665,N,422.424698,E,1,21,0.7,49,M,,M,,*48
$GPGGA,121224,5200.000331,N,422.410416,E,1,22,0.6,47.3,M,,M,,*46
$GPGGA,121225,5200.000331,N,422.410416,E,1,20,0.7,47.3,M,,M,,*44
$GPGGA,121226,5200.000331,N,422.410416,E,1,19,0.8,47.3,M,,M,,*42
$GPGGA,121227,5200.000331,N,422.410416,E,1,19,0.8,47.3,M,,M,,*43
$GPGGA,121228,5200.000331,N,422.410416,E,1,18,0.8,47.3,M,,M,,*4D
$GPGGA,121229,5200.000331,N,422.410416,E,1,15,0.9,47.3,M,,M,,*40
$GPGGA,121230,5200.000331,N,422.410416,E,1,19,0.7,47.3,M,,M,,*4A
$GPGGA,121231,5200.000331,N,422.410416,E,1,19,0.7,47.3,M,,M,,*4B
$GPGGA,121232,5200.000331,N,422.410416,E,1,17,0.8,47.3,M,,M,,*49
$GPGGA,121233,5200.000331,N,422.410416,E,1,22,0.7,47.3,M,,M,,*41
$GPGGA,121234,5200.000331,N,422.410416,E,1,16,0.9,47.3,M,,M,,*4F
$GPGGA,121235,5200.000331,N,422.410416,E,1,17,0.9,47.3,M,,M,,*4F
$GPGGA,121236,5200.000331,N,422.410416,E,1,17,0.8,47.3,M,,M,,*4D
$GPGGA,121237,5200.000331,N,422.410416,E,1,17,0.8,47.3,M,,M,,*4C
$GPGGA,121238,5200.000331,N,422.410416,E,1,20,0.7,47.3,M,,M,,*48
$GPGGA,121239,5200.000366,N,422.410473,E,1,20,0.7,47.1,M,,M,,*4A
$GPGGA,121240,5200.000366,N,422.410473,E,1,20,0.7,47.1,M,,M,,*44
$GPGGA,121241,5200.000366,N,422.410473,E,1,22,0.7,47.1,M,,M,,*47
$GPGGA,121242,5200.000366,N,422.410473,E,1,22,0.7,47.1,M,,M,,*44
$GPGGA,121243,5200.000366,N,422.410473,E,1,20,0.7,47.1,M,,M,,*47
$GPGGA,121244,5200.000241,N,422.411211,E,1,17,0.8,47,M,,M,,*4D
$GPGGA,121245,5200.000086,N,422.411513,E,1,17,0.7,46.9,M,,M,,*47
$GPGGA,121246,5200.000379,N,422.411776,E,1,16,0.8,46.8,M,,M,,*49
$GPGGA,121247,5200.000379,N,422.411776,E,1,18,0.7,46.8,M,,M,,*49
$GPGGA,121248,5200.000379,N,422.411776,E,1,16,0.9,46.8,M,,M,,*46
$GPGGA,121249,5200.000379,N,422.411776,E,1,20,0.7,46.8,M,,M,,*4C
$GPGGA,121250,5200.000379,N,422.411776,E,1,17,0.8,46.8,M,,M,,*4F
$GPGGA,121251,5200.000379,N,422.411776,E,1,19,0.7,46.8,M,,M,,*4F
